MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev MeltingT,MagpieData avg_dev NValence,MagpieData avg_dev NdUnfilled,MagpieData avg_dev SpaceGroupNumber,MagpieData maximum NValence,MagpieData mean Column,MagpieData mean GSvolume_pa,MagpieData mean MeltingT,MagpieData mean MendeleevNumber,MagpieData mode Column,MagpieData mode MendeleevNumber,MagpieData range Electronegativity,V0
2.0,22.83333333333333,7.37125,150.91666666666666,2.0,2.0000000000000004,8.722222222222229,10.0,8.666666666666666,14.78375,1645.75,52.5,10.0,61.0,0.8099999999999998,343.0
1.445,4.825,2.357350000000002,211.31,1.445,1.105,5.579999999999996,10.0,2.85,22.10675,1047.3,64.5,2.0,68.0,0.69,573.0
2.3987671378467423,23.186693591242417,7.804580192845423,205.1114133276652,2.591348708683175,2.0945902858964813,10.14518014666811,10.0,8.587628865979381,15.43742872378247,1598.8557731958758,53.05567010309278,10.0,61.0,0.8099999999999998,348.0
2.378786268466362,23.243830375172703,7.805399511106386,204.3711837602297,2.5796577744712503,2.066957168668296,10.147730895950696,10.0,8.618556701030927,15.435701030927834,1601.0104123711335,53.14845360824742,10.0,61.0,0.8099999999999998,298.0
1.44,12.220000000000004,2.7727500000000007,172.0,1.44,1.76,5.579999999999996,10.0,2.9,23.03375,1030.5,61.8,2.0,68.0,0.8099999999999998,633.0
1.2266666666666666,12.799999999999995,4.237417624520001,275.8944,1.2266666666666666,1.36,11.822222222222225,7.0,5.78,13.87637356322,1813.96,47.91333333333333,7.0,52.0,0.4399999999999999,298.0
1.254501478097286,10.842246707874232,2.7742349572318217,159.98215533458742,1.2653372749260954,1.4999838753023385,14.989518946519748,13.0,5.79344262295082,13.061992085924269,1958.206557377049,48.31147540983608,6.0,49.0,0.6000000000000001,263.0
2.456790123456789,22.88888888888889,7.980462962962965,210.24691358024683,2.456790123456789,1.9444444444444444,13.77777777777778,10.0,8.277777777777779,15.439583333333337,1598.5555555555557,53.05555555555556,10.0,61.0,0.8099999999999998,298.0
1.0738,3.843200000000008,0.7533200000000022,67.23492000000007,0.1637999999999999,0.6912,2.94500000000001,3.0,2.59,22.948500000000003,958.5635,66.01,2.0,68.0,0.3900000000000001,573.0
1.08,4.75499999999999,0.9321749999999968,83.16765000000007,0.18,0.855,2.94500000000001,3.0,2.6,23.04325,967.3235,65.45,2.0,68.0,0.3900000000000001,593.0
2.578024424074131,15.498171378263086,7.110880126300868,217.59968826221427,2.578024424074131,0.8944161284160346,9.205223684319796,10.0,8.312811980033278,14.838797836938436,1594.7579034941762,54.76871880199668,10.0,61.0,0.91,318.0
3.4,41.15,13.313375,277.6,3.35,3.4,14.88,10.0,6.4,23.618375,1458.4,36.8,3.0,13.0,0.8099999999999998,328.0
0.18,10.8,2.222099999999997,51.3,0.72,0.855,2.660000000000005,8.0,2.1,24.1245,951.5,63.1,2.0,68.0,0.1899999999999999,613.0
1.972222222222222,20.86111111111111,7.48076388888889,171.00000000000009,1.833333333333334,1.6216666666666664,10.522777777777778,10.0,8.716666666666667,14.800958333333334,1629.4,52.71666666666667,10.0,61.0,0.91,363.0
3.4,41.13,13.250925,272.0088,3.4,3.4,14.88,10.0,6.4,23.555925,1470.56,36.69,3.0,13.0,0.8099999999999998,313.0
